EVENT	RDCLASS	SPD_KM	MED_INC	pop_dens_200	veh_type	BAD_WEAT	SEVERITY	DARK	Park_10	hosp_50	veh_mvt	Comm_Per	Res_Per	Inter_Acc
837	5	50	31581	12191.4982891	car	0	1	0	0	0	straight	1.3610262387	42.7749175985	1
4781	4	60	37159	12818.8810654	car	0	1	0	0	0	straight	1.828922933	70.7995110446	1
1123	5	50	55425	3808.92861065	VTB	1	1	0	0	0	leftturn	8.9962254017	33.4218477941	1
739	5	50	41931	7806.74715093	car	0	1	0	0	0	backup	20.1334466862	34.4270169722	0
4514	4	60	43028	5613.58422497	car	0	1	0	0	0	straight	0.5696439498	57.2457111043	1
4714	4	60	44155	12872.0881382	car	0	1	0	0	0	straight	4.9904910319	57.1636753804	0
5938	1	50	28813	670.873494175	car	1	1	1	0	0	leftturn	0.5071532747	45.0662677618	0
5713	2	80	121477	5110.18343883	car	1	1	1	1	0	rightturn	15.4197655809	64.1326311248	1
2553	5	50	56052	12962.3225971	car	1	1	1	0	0	straight	8.3177645174	63.9991000887	0
2277	5	50	88975	3498.01812269	car	1	1	0	0	0	other	20.8028671811	49.2639015205	1
2864	5	50	39931	4613.88417651	car	0	1	0	0	0	straight	0.9577729151	86.8511696206	1
2642	5	50	35684	17975.1308161	car	0	1	1	1	0	leftturn	4.6911296571	67.8809781408	1
2789	5	50	37313	9379.65776764	car	0	2	0	0	0	leftturn	30.9367633545	56.8110977164	1
507	5	50	43168	5041.00230679	car	1	1	1	0	0	straight	19.2733815635	73.2482164084	0
1906	5	50	28814	5245.23850877	car	0	2	1	0	0	leftturn	2.5954513565	7.7836347233	1
4527	4	60	38763	7360.48338853	EMS	1	1	0	0	0	rightturn	0.8376791986	64.5420277855	1
1286	5	50	55425	3808.92861065	car	0	1	0	0	0	straight	12.9733870752	42.7063545193	1
5427	4	60	29454	7393.5637369	car	0	1	0	0	0	leftturn	0.6798435788	60.2338798745	0
291	5	50	96383	267.625770551	VTB	1	1	1	0	0	other	14.1384384013	33.2420958843	0
4993	4	60	44515	12445.1474324	car	1	1	1	0	0	straight	9.7074337616	67.5427248666	1
2939	5	50	41776	5020.3623504	car	0	1	0	0	0	leftturn	57.3807640776	29.070782749	1
4697	4	60	44155	12872.0881382	car	0	1	0	0	0	leftturn	5.2138279437	40.7598696991	1
2040	5	50	35331	6254.70819587	VTB	0	1	0	0	0	leftturn	3.2642065023	67.1229679647	1
1382	5	50	33359	11942.6716489	car	0	0	1	0	0	straight	2.3903320675	67.6303056955	1
2344	5	50	31725	8939.32878364	VTB	0	1	0	1	0	straight	1.6557446658	40.9797439536	1
2213	5	50	34501	2123.86698781	VTB	0	1	0	0	0	straight	5.3050440152	26.2991337206	1
1511	5	50	31877	12817.4226102	car	1	1	1	1	0	straight	4.9963934984	72.8779512949	1
4458	4	60	28104	15890.0923253	car	1	1	0	0	0	straight	1.698598146	57.1351993756	0
3951	4	60	47581	4878.82141535	moto	0	1	0	0	0	straight	1.1824951639	46.1800394269	1
1886	5	50	36796	5461.59352807	car	0	1	0	0	0	straight	3.8935888695	24.9794402381	0
1077	5	50	28915	1230.19600986	car	1	1	0	1	0	other	13.2480457086	42.7202133594	0
5172	4	60	45283	5102.03251887	VTB	0	1	0	1	0	straight	4.8461798483	75.7796463418	0
1727	5	50	33902	8115.32968836	car	1	1	0	0	0	straight	2.3773374058	64.2679533015	1
1247	5	50	33193	7082.66265326	car	0	1	0	0	0	leftturn	12.8374143341	67.3061335592	1
5799	2	80	27173	8383.87428377	car	0	1	0	1	0	straight	0.7233601246	49.6411241115	0
1777	5	50	39192	1406.4656225	car	0	2	0	0	0	rightturn	0.2497693659	53.7976433842	1
2121	5	50	32580	16117.2987746	car	0	1	0	0	0	straight	1.5112697013	78.682495362	1
805	5	50	24460	8655.89498505	car	0	1	0	0	0	straight	2.1577924756	60.9347942411	0
3556	4	60	45408	4039.50187781	car	0	2	0	1	0	leftturn	5.4457187014	41.6841498472	0
2566	5	50	47978	15126.9257324	car	0	1	0	0	0	straight	12.0103320782	53.3049852647	0
4271	4	60	68903	4673.20292061	VTB	0	1	0	1	0	straight	3.2527955036	49.8708827284	1
2631	5	50	37301	14137.2785602	car	1	1	1	0	0	leftturn	10.6991148767	77.709767612	1
5921	2	80	43296	682.037867979	VTB	0	0	0	0	0	other	0.27989031	0.1005477099	0
3854	4	60	44422	8572.10308502	car	0	1	0	0	0	other	4.4629132643	73.0583917977	0
2958	5	50	51061	3183.86289476	car	0	1	0	0	0	other	0.090794834	43.4651632683	1
191	5	50	55895	5285.66585884	VTB	0	1	0	0	0	backup	15.1117014805	50.524200333	0
3540	4	60	38723	10465.8410341	car	0	1	0	0	0	other	0.9620507387	79.8621718272	0
2225	5	50	35914	15422.5404198	VTB	1	1	1	0	0	straight	3.7896569476	63.1992456786	0
3867	4	60	31925	6966.0386693	car	0	1	1	0	0	leftturn	1.9775357113	54.0167970341	1
2160	5	50	32522	19049.164108	car	0	1	0	0	0	straight	3.6774890863	73.9931179722	1
5386	4	60	29454	7393.5637369	car	0	1	0	0	0	leftturn	1.5937712071	56.2054838252	1
4010	4	60	13024	4939.11686641	car	1	1	1	0	0	rightturn	22.3258071267	45.1063013685	1
4987	4	60	35329	16116.8811256	car	1	1	1	1	0	straight	1.7212753249	51.5959257469	1
160	5	50	39275	3278.30729063	car	0	1	1	0	0	leftturn	0.077483302	80.407000346	1
2228	5	50	34501	2123.86698781	VTB	0	1	0	0	0	leftturn	9.8485239817	36.7978767958	1
1466	5	50	31877	12817.4226102	car	0	1	0	0	0	rightturn	3.7022084258	74.6519987405	1
4094	4	60	34521	2476.1169016	car	0	1	0	0	0	other	19.3850832196	49.2353851047	0
5570	4	60	40119	3445.79533138	car	1	1	1	0	0	straight	1.6825517239	42.4904365722	0
1475	5	50	27827	19028.6153852	car	0	1	0	0	0	straight	6.0794233046	78.2981123746	0
3221	5	50	38146	4081.80000982	car	0	1	1	0	0	leftturn	0	86.8689179903	1
2584	5	50	35684	17975.1308161	car	1	1	0	1	0	leftturn	4.6911296571	67.8809781408	1
5239	4	60	37142	6838.48068315	VTB	0	2	0	0	0	rightturn	0	63.6164468494	1
4649	4	60	38654	8443.60943813	car	1	1	1	0	0	straight	3.5201017996	23.8110723288	1
3253	5	50	45317	3627.73563407	car	0	1	0	0	0	straight	16.2120286406	73.1503400236	0
2788	5	50	31887	4925.76773046	car	0	1	0	0	0	other	0.7595633646	57.0242959777	1
2137	5	50	32567	12202.4086235	car	1	1	0	1	0	leftturn	3.2632127944	64.0231550421	1
3723	4	60	24879	17500.4297153	car	0	1	0	0	0	straight	15.0856257446	44.2410084568	1
5210	4	60	33730	4531.08881457	car	0	1	0	0	0	straight	18.8049355799	40.4586160914	0
5800	2	80	29964	12534.143018	car	1	1	1	0	0	leftturn	3.3388073798	61.2814935872	1
5207	4	60	33730	4531.08881457	car	0	1	0	0	0	straight	18.8049355799	40.4586160914	0
342	5	50	45408	4039.50187781	car	0	2	1	0	0	straight	4.780555069	79.4409560494	1
5740	2	80	48770	14237.497648	car	0	1	0	0	0	straight	19.5549496071	64.539663604	0
3006	5	50	30619	13978.9063031	car	1	1	1	0	0	leftturn	2.1217404061	75.1949841872	0
4399	4	60	21667	10773.2897597	car	1	1	0	0	0	leftturn	12.2571790686	54.2355329452	1
579	5	50	67982	7102.38731788	car	0	2	1	0	0	straight	3.7791455003	68.6317659962	1
5565	4	60	44868	277.597196609	VTB	1	1	0	0	0	leftturn	0.7581270034	40.2332026662	1
2786	5	50	39931	4613.88417651	car	0	2	0	0	0	straight	23.223824313	68.0979003281	1
5493	4	60	41272	547.793475023	car	0	1	0	0	0	straight	0	10.009928221	0
5879	2	80	32591	4967.93237601	car	0	3	0	0	0	straight	0	25.1467508421	1
4222	4	60	23067	12679.948957	VTB	0	1	1	0	0	leftturn	4.0404913861	63.0499294171	1
3321	5	50	51878	7406.20097686	car	0	1	1	0	0	straight	1.5713963375	74.7912867777	1
1417	5	50	28732	11978.3712007	car	1	1	0	0	0	straight	18.6171303532	56.0390821238	0
1081	5	50	42723	940.447210252	VTB	0	1	1	0	0	backup	13.6359930286	32.4494008802	0
1030	5	50	28915	1230.19600986	car	0	1	0	0	0	rightturn	13.9782985136	46.4225814663	1
2810	5	50	25145	8119.70254402	car	0	1	0	0	0	other	1.6704515058	22.1400235812	0
5166	4	60	25145	8119.70254402	car	1	1	0	0	0	backup	8.3268872071	45.4685795066	0
2097	5	50	39840	5295.69616809	VTB	1	1	0	0	0	leftturn	0.5630720147	59.8902820824	1
3573	4	60	52511	1355.81345676	car	0	1	0	0	0	straight	0	84.8773754551	1
3632	4	60	24342	10690.356832	car	0	1	0	0	0	straight	2.5735945367	69.2681172904	1
2525	5	50	42619	15379.2660887	car	0	1	0	0	0	backup	9.7347070211	73.9483734497	1
921	5	50	32599	11143.8261756	VTB	1	1	0	0	0	straight	8.5893553735	61.8648326966	0
4919	4	60	44515	12445.1474324	car	0	2	0	0	0	leftturn	8.6107842822	70.9848224442	1
4904	4	60	33545	12044.432218	VTB	0	1	0	0	0	leftturn	2.4856831041	54.0355114512	1
4259	4	60	28812	11177.8556154	car	0	1	0	0	0	leftturn	1.1741838131	54.5999602651	1
1267	5	50	27786	5138.03814623	car	0	1	1	0	0	other	18.4617919625	58.7127547421	1
396	5	50	41336	2922.46011015	car	1	1	0	0	0	leftturn	2.6383738881	41.303627975	1
1684	5	50	35152	16538.5797222	VTB	1	1	0	0	0	leftturn	1.7113028959	67.6083898369	1
631	5	50	51740	8646.31498942	VTB	1	1	0	0	0	rightturn	3.4092267429	54.3176924436	0
960	5	50	27380	14573.52834	car	0	1	0	0	0	backup	8.2267539444	65.0688594842	1
2442	5	50	57258	12777.0044206	car	0	1	0	0	0	rightturn	9.5537194654	58.5390471633	1
3075	5	50	33169	13791.9118056	VTB	1	1	1	0	0	leftturn	4.2565549763	68.6424601538	1
4309	4	60	33944	16204.5052333	car	1	1	0	0	0	straight	3.0064840342	63.0688843002	0
2509	5	50	32991	14557.9144803	car	1	1	1	0	0	leftturn	2.9232502404	57.9373004105	1
3528	4	60	30450	11509.7949972	car	1	1	0	0	0	straight	0.8672664581	65.1686784402	0
4201	4	60	23067	12679.948957	car	1	1	1	0	0	leftturn	4.0404913861	63.0499294171	1
5610	3	60	33418	10204.5796477	car	0	1	0	0	0	leftturn	12.6363284857	66.2308578645	1
1806	5	50	28129	11245.82535	car	1	1	0	0	1	leftturn	5.7059033791	33.9752195171	1
4889	4	60	33808	16226.176833	car	0	1	1	0	0	straight	7.9501841356	76.1568500186	1
1166	5	50	55425	3808.92861065	car	1	1	1	0	0	other	1.5765217215	65.9638982673	0
3219	5	50	38146	4081.80000982	car	0	1	1	0	0	leftturn	0	86.8689179903	1
5665	3	60	36663	14074.988352	car	0	1	0	0	0	straight	10.4960113175	60.4807047786	0
151	5	50	56491	4054.81612989	car	0	1	0	0	0	straight	9.7234676599	85.8115470332	1
1827	5	50	29290	11503.6761017	car	1	1	1	0	0	straight	6.7115374876	49.3045693945	1
206	5	50	46328	4089.37388687	car	0	2	1	0	0	rightturn	28.6941588752	55.6708483781	1
252	5	50	45408	4039.50187781	car	0	1	0	0	0	straight	6.8605215782	68.4580510155	1
5489	4	60	38146	4081.80000982	car	1	1	1	0	0	backup	0	7.8388378222	0
3094	5	50	32482	16535.7279594	car	0	1	0	0	0	leftturn	5.7891504713	73.0039640344	1
4251	4	60	26096	3409.30400796	car	1	1	1	0	0	leftturn	3.4382413543	50.4745326898	1
736	5	50	44097	2165.31841445	car	1	2	1	0	1	straight	0	45.2518268263	1
1175	5	50	42723	940.447210252	VTB	1	0	1	0	0	straight	16.9782119673	43.9571295646	0
4814	4	60	32467	9997.111363	VTB	1	1	0	0	0	leftturn	12.8528584223	54.8355311571	0
2898	5	50	40170	5430.79478566	VTB	0	1	0	0	0	straight	1.3377959211	15.7253011244	0
2083	5	50	30672	8505.893197	VTB	0	1	0	0	0	straight	0.4287638888	54.1181077257	1
4026	4	60	14682	45325.8697374	car	1	1	1	0	0	rightturn	21.8891778942	59.9103983075	1
3866	4	60	31925	6966.0386693	VTB	1	1	0	0	0	rightturn	1.9775357113	54.0167970341	1
3160	5	50	44357	5850.37060039	car	1	1	0	0	0	rightturn	18.4840867389	64.6304517727	0
3714	4	60	24879	17500.4297153	VTB	0	1	0	0	0	straight	15.0856257446	44.2410084568	1
3068	5	50	39729	920.141336467	car	0	1	1	0	0	straight	0.6108085984	27.0750828273	1
3318	5	50	41290	3488.00190771	car	0	0	0	1	0	straight	10.6960064189	45.1334507995	1
1833	5	50	21667	10773.2897597	car	0	1	1	0	0	straight	1.2300003639	39.4937896436	1
845	5	50	30375	7084.67412159	car	1	2	1	0	0	straight	3.3129649831	56.1627279624	1
3858	4	60	37272	7659.17383915	car	0	1	0	0	0	leftturn	1.0477352849	59.8303426059	1
3609	4	60	48825	4929.53103589	car	0	1	0	0	0	other	12.5708567008	72.4882785865	0
961	5	50	29393	19183.573881	car	0	1	0	0	0	rightturn	4.9794942579	83.3591256803	1
5099	4	60	25911	6179.55616976	VTB	0	3	0	0	0	leftturn	0.9428971327	74.0975916806	1
4421	4	60	28129	11245.82535	car	0	1	1	0	0	backup	6.6689640262	39.3010783162	1
5198	4	60	33730	4531.08881457	car	0	0	0	0	0	straight	18.8049355799	40.4586160914	1
4803	4	60	37168	12780.7387762	VTB	0	1	0	0	0	straight	10.0986569379	56.0953615213	1
4395	4	60	21667	10773.2897597	car	0	1	0	0	0	straight	11.4219444493	35.2990009757	1
5584	4	60	78864	2008.08705339	car	0	1	0	0	0	leftturn	15.2287208988	63.721269632	1
4254	4	60	32145	9560.27962105	car	0	1	0	0	0	leftturn	1.1146532538	71.3229261561	1
560	5	50	36799	4005.39074718	car	0	1	0	1	0	rightturn	3.7600204672	74.833442207	1
2790	5	50	25145	8119.70254402	car	0	3	1	0	0	straight	8.4799773918	72.9119649171	1
1837	5	50	28104	15890.0923253	car	0	1	0	0	0	straight	0.3052201673	59.529723567	1
1091	5	50	13024	4939.11686641	car	0	1	0	0	0	leftturn	25.5074484177	53.159383848	1
5297	4	60	41776	5020.3623504	VTB	0	1	1	0	0	other	58.3422381273	28.4885227619	1
3310	5	50	43553	8666.16274382	VTB	0	0	0	0	0	straight	0.9072101014	80.0338813909	0
2300	5	50	23266	14465.9625057	VTB	1	0	0	0	0	straight	5.1293849814	42.6523858656	0
728	5	50	43710	9611.55196352	VTB	1	1	1	0	0	straight	1.3939936404	49.7502402733	1
2030	5	50	38763	7360.48338853	VTB	0	1	1	0	0	leftturn	1.4775827658	76.887001174	1
5743	2	80	20606	33751.8121134	car	0	1	0	0	0	straight	7.1548089188	52.0885461643	1
5453	4	60	53360	3114.50689493	car	0	1	0	1	0	straight	0	69.9968256966	1
3172	5	50	33427	10077.2802689	car	1	1	1	0	0	straight	0.41542159	66.2759103319	1
546	5	50	38656	4190.47988445	car	0	1	1	0	0	leftturn	0.6700890175	37.3812200295	1
5924	2	80	43296	682.037867979	car	0	1	0	0	0	leftturn	26.7532479163	47.2556448937	0
2563	5	50	42274	9578.86839913	car	1	1	0	0	0	straight	9.3522057471	65.430434648	1
1604	5	50	31877	12817.4226102	car	0	1	0	0	0	rightturn	5.0069080309	62.7391670146	1
4260	4	60	32145	9560.27962105	car	0	2	1	0	0	straight	0.8963339261	59.7228010694	1
1458	5	50	32145	9560.27962105	car	0	1	1	1	0	straight	1.2975524042	65.3469648376	1
5902	2	80	59447	4250.17443388	car	1	1	0	1	0	straight	0.3836575362	61.7282880843	0
1530	5	50	33930	3892.32977943	VTB	1	3	1	0	0	leftturn	0.6870380042	42.8109779654	1
5276	4	50	41148	5663.79320678	car	1	1	0	0	0	rightturn	19.1137113514	47.5759013804	1
4210	4	60	31483	6369.41822128	car	0	2	0	0	0	straight	6.9868690389	56.6577353596	1
2373	5	50	30522	7639.29292288	VTB	0	1	0	0	0	rightturn	7.8839094786	35.874699954	1
3186	5	50	36461	7428.75977049	car	0	0	0	0	0	rightturn	1.5726338989	90.9872536096	1
300	5	50	30648	12824.2711456	car	0	1	0	0	0	straight	1.4123958183	88.7094907297	0
5348	4	60	33169	13791.9118056	car	0	1	1	0	0	leftturn	0.4293263345	65.1166658132	1
1519	5	50	34079	6821.05880089	VTB	0	1	0	1	0	straight	0.3023865154	44.0405544712	1
5340	4	60	30619	13978.9063031	car	0	0	0	0	0	straight	2.1504861041	66.1092993275	1
3929	4	60	24707	12635.7101138	VTB	0	1	0	0	0	leftturn	21.6952580134	57.0015376978	1
1523	5	50	25843	4254.53162108	car	0	1	0	0	0	rightturn	3.6994955423	50.5453737631	1
4073	4	60	34521	2476.1169016	car	1	1	0	0	0	leftturn	19.3850832196	49.2353851047	1
5540	4	60	38945	7143.25813643	car	0	1	0	0	0	leftturn	5.7906329677	74.1909041446	1
2008	5	50	31353	5009.47382938	car	0	2	1	0	0	straight	0.6854093254	71.4536758274	1
1186	5	50	33193	7082.66265326	car	0	1	0	0	0	backup	13.4494128129	67.5139313867	0
2111	5	50	30672	8505.893197	car	0	1	0	0	0	straight	1.3788979697	88.4736287926	0
3612	4	60	48825	4929.53103589	car	0	2	0	0	0	straight	12.5708567008	72.4882785865	0
3873	4	60	30375	7084.67412159	car	0	1	1	0	0	rightturn	4.3222194421	69.6104545037	1
1360	5	50	30945	11042.8783806	VTB	0	1	0	0	0	backup	0.9188563666	61.4144365834	0
2638	5	50	35684	17975.1308161	car	0	1	1	1	0	leftturn	4.6992695394	67.8972376393	1
1540	5	50	27827	19028.6153852	car	0	1	1	0	0	straight	6.0966470655	71.0997651712	1
662	5	50	24879	17500.4297153	car	0	0	1	0	0	leftturn	10.5538115544	56.9442640307	1
4515	4	60	31353	5009.47382938	car	0	1	0	0	0	other	0.5565138652	65.8669559018	1
4943	4	60	32463	13603.1622584	car	1	1	1	1	0	straight	9.2139608184	58.3164760444	0
1610	5	50	31535	13360.6287738	car	1	1	0	0	0	leftturn	1.5706388179	32.1176503255	1
4795	4	60	37168	12780.7387762	car	0	1	0	0	0	straight	2.9008946751	61.3237386272	0
596	5	50	39849	9367.50540581	car	1	1	0	0	0	leftturn	2.2289011006	63.045553502	1
935	5	50	32599	11143.8261756	car	0	1	0	0	0	straight	6.3920666257	57.2215748649	0
3886	4	60	25699	5251.92974548	car	0	2	0	0	0	straight	3.064759438	71.9782328227	0
5908	2	80	38945	7143.25813643	car	0	1	0	0	0	backup	1.4560205843	75.632919195	0
3387	5	50	48800	3035.69986072	car	0	1	1	0	0	straight	0.4415810642	57.9734751291	0
2384	5	50	33418	10204.5796477	VTB	0	1	0	0	0	rightturn	7.0086552271	41.8677393545	1
1997	5	50	40509	7159.37658745	car	0	1	1	0	0	leftturn	5.5378706351	71.7914699209	1
1846	5	50	28129	11245.82535	car	0	1	0	0	0	leftturn	7.4712953718	53.9848353571	1
621	5	50	31750	10871.091961	car	0	1	0	0	0	straight	1.75254258	80.3930456606	1
1865	5	50	40542	2759.98516846	car	0	1	0	0	0	other	0	49.9107648045	0
4493	4	60	35999	3823.07375523	car	0	0	0	0	0	straight	1.6535969127	61.7351894646	1
1772	5	50	33902	8115.32968836	car	1	0	0	0	0	leftturn	1.8775645653	49.0358879648	1
995	5	50	32599	11143.8261756	car	0	2	0	0	0	rightturn	6.3920666257	57.2215748649	1
4381	4	60	35586	13784.5768176	car	0	1	0	0	0	straight	0.4154422401	39.9553102983	1
3443	4	60	40806	3892.76423015	car	0	1	0	0	0	rightturn	11.8822802972	65.2554619803	1
5394	4	60	29454	7393.5637369	car	0	1	1	0	0	straight	1.5937712071	56.2054838252	1
517	5	50	36799	4005.39074718	car	0	1	1	0	0	rightturn	0.7721138866	68.0300499995	1
1559	5	50	32349	12610.6404966	VTB	0	1	0	0	0	leftturn	4.9063346728	75.9616468224	1
3942	4	60	42723	940.447210252	car	1	1	1	0	0	straight	17.8372942413	41.9914166378	0
4169	4	60	27349	5889.17682583	car	0	0	0	0	0	straight	5.4606315567	50.2008973405	1
2131	5	50	35914	15422.5404198	car	1	1	0	0	0	straight	3.7896569476	63.1992456786	0
3830	4	60	31581	12191.4982891	car	0	1	0	0	0	straight	1.1585502528	41.1820902029	1
1918	5	50	38165	4437.41511636	car	0	1	0	0	0	leftturn	2.5001972319	57.5512016768	1
675	5	50	70533	5939.20871645	VTB	1	2	1	1	0	rightturn	1.0314431357	70.8540725443	1
5108	4	60	39931	4613.88417651	VTB	1	2	0	0	0	straight	28.78153038	62.8977509003	1
2418	5	50	33418	10204.5796477	car	1	1	1	0	0	straight	9.5437902281	65.5068416329	1
3099	5	50	39945	15393.7308369	car	0	0	0	0	0	straight	4.7039296186	77.013231948	0
571	5	50	39849	9367.50540581	VTB	0	1	1	0	0	backup	1.9737665769	65.9437871422	1
3220	5	50	38146	4081.80000982	car	0	1	1	0	0	leftturn	0	86.8689179903	1
3196	5	50	46327	5888.99314292	car	0	1	0	0	0	straight	1.1322342917	82.7630104607	1
713	5	50	44661	3701.75311886	car	1	1	1	0	0	leftturn	1.3553411051	86.1699970221	1
2965	5	50	36841	8188.92112153	car	0	2	0	0	0	leftturn	2.143377134	82.4885963785	1
3467	4	60	46328	4089.37388687	car	0	1	0	0	0	leftturn	42.0678616154	7.7317029206	0
4275	4	60	57911	7445.72266332	VTB	1	1	0	0	0	straight	5.4775384729	60.7666636975	0
894	5	50	27039	10319.9137867	car	1	1	0	0	0	leftturn	2.1897281193	57.5282637682	1
2215	5	50	32567	12202.4086235	car	1	1	1	1	0	leftturn	3.2632127944	64.0231550421	0
606	5	50	51740	8646.31498942	car	0	1	1	0	0	straight	4.3180698746	72.8739966038	1
1732	5	50	42803	38210.0657612	VTB	1	1	0	0	0	leftturn	2.7339011501	67.1477184097	1
284	5	50	96383	267.625770551	car	0	1	0	0	0	straight	49.5310521734	0.0935037431	1
583	5	50	39849	9367.50540581	car	0	1	0	0	0	straight	2.2289011006	63.045553502	1
2403	5	50	31725	8939.32878364	car	1	2	1	0	0	straight	3.5942325553	70.821441294	0
3634	4	60	59930	609.746670202	car	0	1	0	1	0	straight	0.2125855247	49.3818041645	0
568	5	50	51740	8646.31498942	car	0	1	0	0	0	leftturn	3.0587322685	67.8991905625	1
443	5	50	39283	9267.90953804	car	0	0	0	0	0	leftturn	3.1554594809	61.2187467221	1
822	5	50	35263	9777.07384638	car	1	1	0	0	0	leftturn	2.956151375	74.0649495543	1
4893	4	60	32463	13603.1622584	VTB	1	0	0	1	0	leftturn	9.2139608184	58.3164760444	1
1085	5	50	13024	4939.11686641	VTB	0	1	1	0	0	straight	25.2523503641	50.3261446159	0
141	5	50	72339	955.125831377	car	0	1	0	0	0	straight	0.0460761157	99.7407893984	0
578	5	50	31750	10871.091961	car	0	1	0	0	0	straight	0.2687074771	81.8458062784	0
352	5	50	45408	4039.50187781	car	0	1	0	0	0	straight	4.780555069	79.4409560494	1
2289	5	50	23266	14465.9625057	car	1	1	0	0	0	straight	4.3225286928	34.5468896494	0
264	5	50	56287	230.546788399	car	1	1	1	0	0	other	0	0	0
4030	4	60	48770	14237.497648	car	0	1	0	0	0	backup	4.4940401406	42.9267967244	0
597	5	50	36174	11988.4394332	car	1	3	0	0	0	straight	0.6245279828	90.5476592001	1
834	5	50	31712	10817.4570173	car	0	1	0	0	0	leftturn	2.3879387794	72.2573216543	1
2825	5	50	31887	4925.76773046	VTB	1	1	0	0	0	straight	0.7595633646	57.0242959777	1
5161	4	60	39931	4613.88417651	car	1	1	1	0	0	leftturn	28.78153038	62.8977509003	1
5725	2	80	37301	10518.142827	car	0	1	0	0	0	straight	13.8267602529	34.3777404789	1
402	5	50	40414	5272.19122679	car	0	1	0	0	0	other	0.1522722929	41.0579767629	0
130	5	50	69041	2570.6181981	car	0	1	0	1	0	other	1.1907701046	92.8884839921	1
4100	4	60	47135	6522.83096951	car	0	1	0	0	0	straight	10.5092212624	72.7038662996	0
3198	5	50	46386	3782.04751796	car	1	1	0	0	0	straight	0.2820990059	76.8184229427	0
245	5	50	56287	230.546788399	VTB	1	1	0	0	0	straight	0	0	0
5056	4	60	31549	6956.60541293	car	0	1	0	0	0	leftturn	1.3292038198	48.68360587	0
180	5	50	52814	3584.2807482	car	1	1	0	0	0	backup	3.1723538467	60.0937551013	1
2305	5	50	23266	14465.9625057	VTB	0	0	0	0	0	rightturn	2.4034772056	10.4423674651	1
4750	4	60	26236	19308.4773691	VTB	0	1	0	0	0	rightturn	1.0675399075	68.9759931734	1
3538	4	60	45408	4039.50187781	car	0	1	0	1	0	straight	5.4457187014	41.6841498472	0
1578	5	50	25843	4254.53162108	car	1	2	0	0	0	leftturn	3.8872684674	63.0962799767	1
250	5	50	56287	230.546788399	VTB	0	1	0	0	0	backup	0	0	0
4084	4	60	34521	2476.1169016	car	1	1	1	0	0	leftturn	14.1556936848	60.808264601	1
128	5	50	38098	2364.42830292	car	0	1	0	0	0	backup	5.4536237081	82.644554092	0
1565	5	50	33322	3914.59586242	car	0	1	0	0	0	leftturn	3.7679694739	56.0153123669	0
5788	2	80	29517	16503.1940626	VTB	0	1	0	0	0	straight	12.9548348676	70.4075009045	1
5273	4	60	46134	4192.20793008	car	0	1	0	0	0	straight	4.5084484012	52.7147759868	1
832	5	50	37444	4388.9324286	car	1	1	0	0	0	straight	1.73862927	69.0034579508	0
1364	5	50	28024	8441.77182549	car	1	1	0	0	0	leftturn	4.5431420736	66.4850750358	1
1786	5	50	27828	11724.1640318	car	0	2	0	0	0	other	5.5624602353	37.893751086	0
1651	5	50	40106	11330.0473911	car	1	1	0	0	0	straight	7.8445845929	55.2815750902	1
5419	4	60	31989	13551.7139033	car	0	0	0	0	0	other	0.7278751266	59.3442767819	0
5189	4	60	35331	6254.70819587	car	0	1	0	0	0	straight	45.6103573753	51.7650691646	1
5531	4	60	38945	7143.25813643	VTB	0	1	0	0	0	leftturn	5.7906329677	74.1909041446	1
2751	5	50	31549	6956.60541293	car	0	1	0	0	0	backup	11.4144695494	46.7899938649	0
870	5	50	31925	6966.0386693	car	1	1	1	0	0	backup	1.7327439625	58.1042399776	0
2117	5	50	39840	5295.69616809	car	1	2	1	0	0	leftturn	0.5630720929	60.3712430214	1
5091	4	60	36941	6180.78943048	car	0	1	0	0	0	rightturn	0.6230182514	39.6592366638	1
